Vertex         ,Longitude (dd) ,Latitude (dd)  ,Z (Meters)     
6363,107.6061782,33.5812119,0
6364,107.6062082,33.5812244,0
6365,107.606331,33.5812669,0
6366,107.6063796,33.5812862,0
6367,107.6064247,33.5813097,0
6368,107.6064432,33.5813222,0
6369,107.6064593,33.5813355,0
6370,107.6064877,33.5813644,0
6371,107.6065161,33.5813994,0
6372,107.6065442,33.5814393,0
6373,107.6066217,33.5815573,0
6374,107.6066479,33.581592,0
6375,107.6066734,33.581621,0
6376,107.6067161,33.5816633,0
6377,107.6067495,33.5816934,0
6378,107.6067621,33.5817047,0
6379,107.6068112,33.5817451,0
6380,107.6068635,33.5817845,0
6381,107.6069188,33.5818229,0
6382,107.6069771,33.58186,0
6383,107.6070381,33.5818959,0
6384,107.6071018,33.5819303,0
6385,107.6071279,33.5819426,0
6386,107.6071585,33.5819545,0
6387,107.6072711,33.5819903,0
6388,107.6073141,33.5820062,0
6389,107.6073551,33.5820263,0
6390,107.6073722,33.5820374,0
6391,107.6073873,33.5820493,0
6392,107.6074115,33.5820737,0
6393,107.6074335,33.5821029,0
6394,107.6074535,33.5821371,0
6395,107.6074719,33.5821768,0
6396,107.6074862,33.5822148,0
6397,107.6075002,33.5822589,0
6398,107.6075395,33.582405,0
6399,107.6075539,33.5824538,0
6400,107.607573,33.5825248,0
6401,107.6075868,33.5826006,0
6402,107.6075952,33.5826821,0
6403,107.6075984,33.5827707,0
6404,107.6075974,33.5828487,0
6405,107.6075931,33.5829363,0
6406,107.6075697,33.5832231,0
6407,107.6075631,33.5833253,0
6408,107.6075604,33.5834225,0
6409,107.6075624,33.5835091,0
6410,107.6075697,33.5835929,0
6411,107.6075825,33.5836703,0
6412,107.6076009,33.5837425,0
6413,107.6076253,33.5838101,0
6414,107.6076503,33.5838635,0
6415,107.607683,33.5839214,0
6416,107.607717,33.5839752,0
6417,107.6077991,33.5840988,0
6418,107.6078358,33.5841586,0
6419,107.6078646,33.5842121,0
6420,107.607887,33.5842622,0
6421,107.6079047,33.5843145,0
6422,107.6079193,33.5843749,0
6423,107.6079299,33.5844338,0
6424,107.6079512,33.584575,0
6425,107.6079513,33.5845755,0
6426,107.6079343,33.5845901,0
6427,107.6078643,33.5846601,0
6428,107.6077943,33.5847401,0
6429,107.6077243,33.5848301,0
6430,107.6076643,33.5849201,0
6431,107.6076043,33.5848901,0
6432,107.6075798,33.5848778,0
6433,107.6075443,33.5848601,0
6434,107.6074943,33.5848301,0
6435,107.6074243,33.5848201,0
6436,107.6073843,33.5848101,0
6437,107.6073343,33.5848001,0
6438,107.6072743,33.5848001,0
6439,107.6071643,33.5848001,0
6440,107.6070843,33.5848001,0
6441,107.6069843,33.5848101,0
6442,107.6067843,33.5848201,0
6443,107.6065843,33.5848401,0
6444,107.6065943,33.5848501,0
6445,107.6065943,33.5848701,0
6446,107.6065943,33.5848801,0
6447,107.6065943,33.5848901,0
6448,107.6065743,33.5849101,0
6449,107.6065043,33.5849501,0
6450,107.6064843,33.5849701,0
6451,107.6064443,33.5850001,0
6452,107.6063643,33.5850901,0
6453,107.6063143,33.5851301,0
6454,107.6062843,33.5851501,0
6455,107.6062343,33.5851801,0
6456,107.6061143,33.5852401,0
6457,107.6060043,33.5853001,0
6458,107.6060443,33.5853401,0
6459,107.6060943,33.5853701,0
6460,107.6061343,33.5854101,0
6461,107.6061743,33.5854401,0
6462,107.6062443,33.5855201,0
6463,107.6062743,33.5855501,0
6464,107.6062843,33.5855701,0
6465,107.6062943,33.5855901,0
6466,107.6063043,33.5856101,0
6467,107.6063243,33.5857001,0
6468,107.6063243,33.5857201,0
6469,107.6063343,33.5857401,0
6470,107.6063543,33.5857601,0
6471,107.6063743,33.5857901,0
6472,107.6064543,33.5858701,0
6473,107.6065343,33.5859501,0
6474,107.6066143,33.5860101,0
6475,107.6066355,33.586026,0
6476,107.6066543,33.5860401,0
6477,107.6067343,33.5861001,0
6478,107.6067743,33.5861201,0
6479,107.6068018,33.5861476,0
6480,107.6068343,33.5861801,0
6481,107.6068743,33.5862201,0
6482,107.6069143,33.5862701,0
6483,107.6069343,33.5863101,0
6484,107.6069543,33.5863501,0
6485,107.6069643,33.5864101,0
6486,107.6069643,33.5864701,0
6487,107.6069643,33.5865301,0
6488,107.6069543,33.5866201,0
6489,107.6069443,33.5866601,0
6490,107.6069343,33.5866901,0
6491,107.6069243,33.5867201,0
6492,107.6069143,33.5867401,0
6493,107.6069043,33.5867601,0
6494,107.6068843,33.5867801,0
6495,107.6068643,33.5867901,0
6496,107.6068443,33.5868001,0
6497,107.6068143,33.5868201,0
6498,107.6067843,33.5868301,0
6499,107.6067443,33.5868401,0
6500,107.6067143,33.5868401,0
6501,107.6066143,33.5868601,0
6502,107.6065543,33.5868601,0
6503,107.6064943,33.5868601,0
6504,107.6064843,33.5868587,0
6505,107.6064243,33.5868501,0
6506,107.6063043,33.586833,0
6507,107.6062843,33.5868301,0
6508,107.6062243,33.5868201,0
6509,107.6060843,33.5867901,0
6510,107.6060143,33.5867801,0
6511,107.6059043,33.5867701,0
6512,107.6058143,33.5867701,0
6513,107.6057443,33.5867701,0
6514,107.6057043,33.5867801,0
6515,107.6056743,33.5867801,0
6516,107.6056243,33.5868001,0
6517,107.6055743,33.5868201,0
6518,107.6055343,33.5868401,0
6519,107.6054343,33.5869001,0
6520,107.6053843,33.5869201,0
6521,107.6051443,33.5870501,0
6522,107.6050843,33.5870801,0
6523,107.6050343,33.5871001,0
6524,107.6049543,33.5871201,0
6525,107.6048743,33.5871501,0
6526,107.6047843,33.5871701,0
6527,107.6046743,33.5872001,0
6528,107.6045743,33.5872202,0
6529,107.6044643,33.5872402,0
6530,107.6043543,33.5872502,0
6531,107.6042543,33.5872602,0
6532,107.6041742,33.5872702,0
6533,107.6039742,33.5872602,0
6534,107.6039242,33.5872702,0
6535,107.6038742,33.5872702,0
6536,107.6038242,33.5872802,0
6537,107.6037742,33.5872902,0
6538,107.6037242,33.5873102,0
6539,107.6036742,33.5873202,0
6540,107.6036242,33.5873402,0
6541,107.6035842,33.5873502,0
6542,107.6035342,33.5873702,0
6543,107.6034942,33.5873902,0
6544,107.6034642,33.5874102,0
6545,107.6034242,33.5874402,0
6546,107.6032742,33.5875502,0
6547,107.6031342,33.5876402,0
6548,107.6030142,33.5877202,0
6549,107.6028342,33.5878302,0
6550,107.6027542,33.5878802,0
6551,107.6026842,33.5879202,0
6552,107.6025342,33.5879902,0
6553,107.6023542,33.5880702,0
6554,107.6022942,33.5881002,0
6555,107.6021442,33.5881502,0
6556,107.6021042,33.5881702,0
6557,107.6020642,33.5881902,0
6558,107.6020242,33.5882202,0
6559,107.6019842,33.5882402,0
6560,107.6018242,33.5883702,0
6561,107.6016742,33.5884702,0
6562,107.6016342,33.5884902,0
6563,107.6016042,33.5885202,0
6564,107.6015642,33.5885602,0
6565,107.6014842,33.5886602,0
6566,107.6014542,33.5886902,0
6567,107.6014142,33.5887202,0
6568,107.6013642,33.5887602,0
6569,107.6013042,33.5887902,0
6570,107.6012142,33.5888502,0
6571,107.6010942,33.5889102,0
6572,107.6009442,33.5889802,0
6573,107.6008142,33.5890402,0
6574,107.6006342,33.5891202,0
6575,107.6004342,33.5892002,0
6576,107.6003842,33.5892202,0
6577,107.6003442,33.5892402,0
6578,107.6003142,33.5892602,0
6579,107.6002342,33.5893102,0
6580,107.6001942,33.5893402,0
6581,107.6001442,33.5893702,0
6582,107.6000842,33.5893902,0
6583,107.6000342,33.5894202,0
6584,107.5999742,33.5894402,0
6585,107.6000442,33.5895403,0
6586,107.6001142,33.5896403,0
6587,107.6001742,33.5897003,0
6588,107.6003142,33.5898403,0
6589,107.6003442,33.5898803,0
6590,107.6004142,33.5899503,0
6591,107.6004542,33.5899903,0
6592,107.6004842,33.5900303,0
6593,107.6005042,33.5900703,0
6594,107.6005242,33.5901203,0
6595,107.6005442,33.5901803,0
6596,107.6005442,33.5902303,0
6597,107.6005442,33.5902803,0
6598,107.6005342,33.5903103,0
6599,107.6005342,33.5903403,0
6600,107.6005242,33.5903703,0
6601,107.6005142,33.5904003,0
6602,107.6004942,33.5904203,0
6603,107.6004842,33.5904403,0
6604,107.6004642,33.5904603,0
6605,107.6004442,33.5904803,0
6606,107.6004142,33.5905003,0
6607,107.6003842,33.5905203,0
6608,107.6003542,33.5905303,0
6609,107.6003342,33.5905403,0
6610,107.6003242,33.5905403,0
6611,107.6003042,33.5905403,0
6612,107.6002842,33.5905303,0
6613,107.6002542,33.5905103,0
6614,107.6001942,33.5904703,0
6615,107.6001867,33.5904666,0
6616,107.6001742,33.5904603,0
6617,107.6001442,33.5904403,0
6618,107.6000742,33.5903603,0
6619,107.6000342,33.5903303,0
6620,107.6000042,33.5903103,0
6621,107.5999342,33.5902603,0
6622,107.5999042,33.5902403,0
6623,107.5998642,33.5902103,0
6624,107.5998242,33.5901703,0
6625,107.5997242,33.5900703,0
6626,107.5996942,33.5900303,0
6627,107.5996042,33.5899303,0
6628,107.5995742,33.5899003,0
6629,107.5995542,33.5898703,0
6630,107.5995242,33.5898503,0
6631,107.5994942,33.5898303,0
6632,107.5993641,33.5897503,0
6633,107.5992241,33.5896603,0
6634,107.5991541,33.5896103,0
6635,107.5990641,33.5895703,0
6636,107.5989641,33.5895203,0
6637,107.5988841,33.5894803,0
6638,107.5988241,33.5894603,0
6639,107.5987741,33.5894403,0
6640,107.5987241,33.5894203,0
6641,107.5986341,33.5894003,0
6642,107.5985741,33.5893903,0
6643,107.5985141,33.5893903,0
6644,107.5984641,33.5893903,0
6645,107.5984241,33.5893903,0
6646,107.5983741,33.5894103,0
6647,107.5983241,33.5894303,0
6648,107.5982541,33.5894603,0
6649,107.5981641,33.5895003,0
6650,107.5980941,33.5895403,0
6651,107.5980341,33.5895803,0
6652,107.5980041,33.5896003,0
6653,107.5979841,33.5896203,0
6654,107.5979641,33.5896403,0
6655,107.5979541,33.5896603,0
6656,107.5979141,33.5897403,0
6657,107.5978941,33.5897703,0
6658,107.5978741,33.5897903,0
6659,107.5978541,33.5898103,0
6660,107.5978241,33.5898303,0
6661,107.5977841,33.5898303,0
6662,107.5977441,33.5898403,0
6663,107.5976541,33.5898503,0
6664,107.5976041,33.5898603,0
6665,107.5974841,33.5898903,0
6666,107.5974141,33.5899103,0
6667,107.5973741,33.5899203,0
6668,107.5973441,33.5899403,0
6669,107.5973241,33.5899503,0
6670,107.5973041,33.5899603,0
6671,107.5972441,33.5900003,0
6672,107.5972041,33.5900403,0
6673,107.5971841,33.5900703,0
6674,107.5971741,33.5900803,0
6675,107.5971641,33.5901003,0
6676,107.5971641,33.5901103,0
6677,107.5971641,33.5901303,0
6678,107.5971641,33.5901503,0
6679,107.5971741,33.5901703,0
6680,107.5971941,33.5902203,0
6681,107.5972241,33.5902603,0
6682,107.5972341,33.5902803,0
6683,107.5972541,33.5903003,0
6684,107.5973241,33.5903403,0
6685,107.5973541,33.5903603,0
6686,107.5973641,33.5903703,0
6687,107.5973841,33.5903903,0
6688,107.5974041,33.5904303,0
6689,107.5974241,33.5904703,0
6690,107.5974241,33.5904803,0
6691,107.5974241,33.5905003,0
6692,107.5974241,33.5905103,0
6693,107.5974141,33.5905203,0
6694,107.5974041,33.5905203,0
6695,107.5973941,33.5905203,0
6696,107.5973141,33.5905303,0
6697,107.5972941,33.5905303,0
6698,107.5972841,33.5905303,0
6699,107.5972341,33.5905503,0
6700,107.5972041,33.5905703,0
6701,107.5971841,33.5905803,0
6702,107.5971641,33.5905903,0
6703,107.5971541,33.5906103,0
6704,107.5971441,33.5906203,0
6705,107.5971341,33.5906303,0
6706,107.5971241,33.5906503,0
6707,107.5971241,33.5906603,0
6708,107.5971241,33.5906903,0
6709,107.5971341,33.5907303,0
6710,107.5971541,33.5907903,0
6711,107.5971641,33.5908303,0
6712,107.5971841,33.5908703,0
6713,107.5972041,33.5909103,0
6714,107.5972241,33.5909403,0
6715,107.5972441,33.5909703,0
6716,107.5972741,33.5910003,0
6717,107.5973641,33.5910803,0
6718,107.5974641,33.5911703,0
6719,107.5975441,33.5912403,0
6720,107.5976241,33.5912903,0
6721,107.5976941,33.5913503,0
6722,107.5977441,33.5913703,0
6723,107.5978641,33.5914403,0
6724,107.5980241,33.5915303,0
6725,107.5980741,33.5915603,0
6726,107.5981441,33.5916003,0
6727,107.5983041,33.5916703,0
6728,107.5983441,33.5916903,0
6729,107.5983841,33.5917103,0
6730,107.5984741,33.5917703,0
6731,107.5985142,33.5918003,0
6732,107.5985542,33.5918303,0
6733,107.5985642,33.5918503,0
6734,107.5985742,33.5918703,0
6735,107.5985942,33.5919003,0
6736,107.5986042,33.5919403,0
6737,107.5986142,33.5919803,0
6738,107.5986242,33.5920203,0
6739,107.5986242,33.5920603,0
6740,107.5986142,33.5920903,0
6741,107.5986042,33.5921203,0
6742,107.5985842,33.5921403,0
6743,107.5985642,33.5921503,0
6744,107.5985342,33.5921503,0
6745,107.5985042,33.5921603,0
6746,107.5984242,33.5921703,0
6747,107.5983842,33.5921803,0
6748,107.5983142,33.5922103,0
6749,107.5982742,33.5922203,0
6750,107.5982442,33.5922403,0
6751,107.5982141,33.5922603,0
6752,107.5982042,33.5922703,0
6753,107.5981942,33.5922903,0
6754,107.5981841,33.5923003,0
6755,107.5981741,33.5923303,0
6756,107.5981642,33.5923703,0
6757,107.5981542,33.5924603,0
6758,107.5981542,33.5925003,0
6759,107.5981642,33.5925703,0
6760,107.5981642,33.5925903,0
6761,107.5981642,33.5926203,0
6762,107.5981542,33.5926403,0
6763,107.5980642,33.5927703,0
6764,107.5980442,33.5927803,0
6765,107.5980142,33.5927903,0
6766,107.5979942,33.5928003,0
6767,107.5979732,33.5928003,0
6768,107.597947,33.5928917,0
6769,107.5978384,33.5929486,0
6770,107.5977537,33.5929337,0
6771,107.5977016,33.5929553,0
6772,107.5974282,33.5928972,0
6773,107.5972154,33.5926818,0
6774,107.5970669,33.5925088,0
6775,107.597114,33.5922702,0
6776,107.5971032,33.5922594,0
6777,107.5970941,33.5922503,0
6778,107.5970911,33.5922444,0
6779,107.5970841,33.5922303,0
6780,107.5970641,33.5922003,0
6781,107.5970241,33.5922203,0
6782,107.5969741,33.5922503,0
6783,107.5969341,33.5922703,0
6784,107.5969041,33.5923003,0
6785,107.5968841,33.5923203,0
6786,107.5968641,33.5923403,0
6787,107.5968141,33.5924203,0
6788,107.5967841,33.5924603,0
6789,107.5967541,33.5925104,0
6790,107.5967341,33.5925604,0
6791,107.5967041,33.5926104,0
6792,107.5966741,33.5926904,0
6793,107.5966441,33.5927804,0
6794,107.5966341,33.5928404,0
6795,107.5966041,33.5929704,0
6796,107.5965741,33.5930904,0
6797,107.5965641,33.5931204,0
6798,107.5965641,33.5931404,0
6799,107.5965641,33.5931904,0
6800,107.5965741,33.5932404,0
6801,107.5965841,33.5932904,0
6802,107.5965941,33.5933304,0
6803,107.5966141,33.5933704,0
6804,107.5966341,33.5934104,0
6805,107.5966641,33.5934604,0
6806,107.5967141,33.5935204,0
6807,107.5967541,33.5935604,0
6808,107.5967941,33.5936104,0
6809,107.5968341,33.5936504,0
6810,107.5968741,33.5936904,0
6811,107.5967941,33.5937904,0
6812,107.5967041,33.5939004,0
6813,107.5966041,33.5940004,0
6814,107.5965641,33.5940304,0
6815,107.5965341,33.5940704,0
6816,107.5964641,33.5941904,0
6817,107.5963941,33.5942704,0
6818,107.5963541,33.5943204,0
6819,107.5963141,33.5943604,0
6820,107.5962741,33.5943904,0
6821,107.5962241,33.5944304,0
6822,107.5961541,33.5944804,0
6823,107.5960741,33.5945304,0
6824,107.5959941,33.5945704,0
6825,107.5959241,33.5946204,0
6826,107.5958441,33.5946504,0
6827,107.5957541,33.5946904,0
6828,107.5956741,33.5947204,0
6829,107.5955841,33.5947504,0
6830,107.5955041,33.5947804,0
6831,107.5954141,33.5948004,0
6832,107.5953141,33.5948204,0
6833,107.5952041,33.5948304,0
6834,107.5950941,33.5948404,0
6835,107.5950141,33.5948504,0
6836,107.5949441,33.5948504,0
6837,107.5948741,33.5948504,0
6838,107.5948041,33.5948504,0
6839,107.5947441,33.5948404,0
6840,107.5946841,33.5948404,0
6841,107.5945341,33.5948204,0
6842,107.5944741,33.5948004,0
6843,107.5943441,33.5947804,0
6844,107.5942841,33.5947604,0
6845,107.5941641,33.5947504,0
6846,107.5940541,33.5947304,0
6847,107.5939341,33.5947204,0
6848,107.5938241,33.5947104,0
6849,107.5938041,33.5947304,0
6850,107.5937841,33.5947504,0
6851,107.5937741,33.5947604,0
6852,107.5937541,33.5947704,0
6853,107.5937241,33.5947804,0
6854,107.5937041,33.5947904,0
6855,107.5936741,33.5948004,0
6856,107.5936441,33.5948004,0
6857,107.5936141,33.5948004,0
6858,107.5935941,33.5948004,0
6859,107.5935641,33.5948004,0
6860,107.5935241,33.5947904,0
6861,107.5934841,33.5947804,0
6862,107.5934748,33.5947758,0
6863,107.593444,33.5947604,0
6864,107.593424,33.5947504,0
6865,107.593374,33.5947104,0
6866,107.593354,33.5947004,0
6867,107.593314,33.5946804,0
6868,107.593274,33.5946704,0
6869,107.593224,33.5946604,0
6870,107.593154,33.5946504,0
6871,107.593064,33.5946404,0
6872,107.592984,33.5946304,0
6873,107.592904,33.5946204,0
6874,107.592874,33.5946204,0
6875,107.592844,33.5946304,0
6876,107.592824,33.5946304,0
6877,107.592804,33.5946404,0
6878,107.592794,33.5946504,0
6879,107.592774,33.5946704,0
6880,107.592764,33.5946804,0
6881,107.592744,33.5947004,0
6882,107.592734,33.5947204,0
6883,107.592724,33.5947404,0
6884,107.592724,33.5947604,0
6885,107.592714,33.5947804,0
6886,107.592724,33.5948104,0
6887,107.592754,33.5949104,0
6888,107.592784,33.5950304,0
6889,107.592794,33.5951104,0
6890,107.592814,33.5952405,0
6891,107.592824,33.5953305,0
6892,107.592834,33.5953705,0
6893,107.592844,33.5954005,0
6894,107.592864,33.5954705,0
6895,107.592874,33.5955005,0
6896,107.592884,33.5955405,0
6897,107.592884,33.5956305,0
6898,107.592894,33.5956705,0
6899,107.592904,33.5957205,0
6900,107.5929341,33.5958105,0
6901,107.5929541,33.5958705,0
6902,107.5929641,33.5959005,0
6903,107.5929741,33.5959205,0
6904,107.5929941,33.5959305,0
6905,107.5930741,33.5960005,0
6906,107.5931541,33.5960705,0
6907,107.5932241,33.5961505,0
6908,107.5932641,33.5961905,0
6909,107.5932741,33.5962105,0
6910,107.5932841,33.5962305,0
6911,107.5932941,33.5962505,0
6912,107.5933041,33.5963205,0
6913,107.5933241,33.5964105,0
6914,107.5933441,33.5964905,0
6915,107.5933541,33.5965605,0
6916,107.5933541,33.5966305,0
6917,107.5933541,33.5966905,0
6918,107.5933441,33.5967505,0
6919,107.5933341,33.5968105,0
6920,107.5933241,33.5968605,0
6921,107.5933041,33.5969105,0
6922,107.5932841,33.5969605,0
6923,107.5932641,33.5970105,0
6924,107.5932341,33.5970605,0
6925,107.5931641,33.5970205,0
6926,107.5931341,33.5970005,0
6927,107.5930641,33.5969605,0
6928,107.5927941,33.5968105,0
6929,107.5927241,33.5967705,0
6930,107.5926641,33.5967305,0
6931,107.5925941,33.5966905,0
6932,107.592534,33.5966405,0
6933,107.592214,33.5964205,0
6934,107.592154,33.5963805,0
6935,107.592084,33.5963405,0
6936,107.5920708,33.5963317,0
6937,107.592054,33.5963205,0
6938,107.5920289,33.5963079,0
6939,107.592014,33.5963005,0
6940,107.591984,33.5962805,0
6941,107.591944,33.5962605,0
6942,107.591874,33.5962305,0
6943,107.591794,33.5962005,0
6944,107.591684,33.5961505,0
6945,107.591424,33.5960405,0
6946,107.591304,33.5959905,0
6947,107.591234,33.5959705,0
6948,107.591194,33.5959505,0
6949,107.591154,33.5959405,0
6950,107.591114,33.5959305,0
6951,107.591074,33.5959205,0
6952,107.591034,33.5959105,0
6953,107.590954,33.5958905,0
6954,107.590834,33.5958705,0
6955,107.590464,33.5958105,0
6956,107.590344,33.5957905,0
6957,107.590264,33.5957805,0
6958,107.590224,33.5957705,0
6959,107.590144,33.5957505,0
6960,107.590064,33.5957405,0
6961,107.589944,33.5957105,0
6962,107.589864,33.5956905,0
6963,107.589794,33.5956605,0
6964,107.589754,33.5956505,0
6965,107.589714,33.5956405,0
6966,107.589684,33.5956205,0
6967,107.589644,33.5956105,0
6968,107.589614,33.5955905,0
6969,107.5895839,33.5955705,0
6970,107.5895539,33.5955505,0
6971,107.5895239,33.5955205,0
6972,107.5894739,33.5954705,0
6973,107.5893939,33.5954005,0
6974,107.5893139,33.5953205,0
6975,107.5892639,33.5952705,0
6976,107.5892339,33.5952405,0
6977,107.5892139,33.5952105,0
6978,107.5891939,33.5951805,0
6979,107.5891539,33.5951305,0
6980,107.5890939,33.5950405,0
6981,107.5890339,33.5949505,0
6982,107.5889939,33.5948905,0
6983,107.5889739,33.5948605,0
6984,107.5889439,33.5947905,0
6985,107.5888339,33.5946005,0
6986,107.5887939,33.5945405,0
6987,107.5887839,33.5945105,0
6988,107.5887439,33.5944505,0
6989,107.5887039,33.5943905,0
6990,107.5886839,33.5943605,0
6991,107.5886639,33.5943405,0
6992,107.5886339,33.5943105,0
